name,adname,type,rating,cost
鹊拾湘·金奖现炒黄牛肉(杭州来福士店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,75
巡湘记·乡野湖南菜(杭州金沙龙湖店),钱塘区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,75
浙皖楼饭店,淳安县,餐饮服务;中餐厅;中餐厅,4.5,75
达美乐比萨(滨盛路店),滨江区,餐饮服务;快餐厅;快餐厅,4.5,75
达美乐比萨(振兴西路店),临平区,餐饮服务;中餐厅;中餐厅,4.5,75
达美乐比萨(天城路店),上城区,餐饮服务;快餐厅;快餐厅,4.5,75
达美乐比萨(裕隆大厦店),萧山区,餐饮服务;快餐厅;快餐厅,4.5,75
达美乐比萨(明石路德金中心店),上城区,餐饮服务;快餐厅;快餐厅,4.5,75
办肆小馆徐州烧烤炒菜(莲荷里店),滨江区,餐饮服务;中餐厅;中餐厅,4.5,76
壹品轩·东坡家宴(西湖店),上城区,餐饮服务;中餐厅;中餐厅,4.5,77
豪客来牛排(杭州天空之翼餐厅),上城区,餐饮服务;外国餐厅;牛扒店(扒房),4.5,77
豪客来牛排(杭州天阳D32餐厅),拱墅区,餐饮服务;外国餐厅;牛扒店(扒房),4.5,77
江南龙虾纸包鱼(滨江宝龙店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.5,77
财多多烧烤小排档·烧烤·小龙虾,萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.5,78
虞记小龙虾大闸蟹(育才路店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,78
姜胖胖韩式自助烤肉(庆春银泰店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,79
杭百味·精选江浙菜(虎跑店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,79
厨创东北老家(信义坊),拱墅区,餐饮服务;中餐厅;东北菜,4.5,79
缦云里花园餐厅(秦望水街店),富阳区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,79
太二酸菜鱼(杭州万象城店),上城区,餐饮服务;中餐厅;火锅店,4.5,80
太二酸菜鱼(杭州东站万象汇店),上城区,餐饮服务;中餐厅;四川菜(川菜),4.5,80
太二酸菜鱼(杭州龙湖紫荆天街店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,80
有牛在鲜潮汕牛肉火锅(城北招商花园城店),临平区,餐饮服务;中餐厅;火锅店,4.5,80
戒指龙虾·小龙虾·烧烤(天润中心店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,80
戒指龙虾(大江东店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,80
老底子饭盒烤肉·东北菜·东北烧烤(原凤山路店),上城区,餐饮服务;外国餐厅;外国餐厅,4.5,81
木屋烧烤(上城平安金融中心店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,82
头牌·鹤岗烧烤东北菜(文三店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.5,82
厨创东北大厨(奥体印象城店),萧山区,餐饮服务;中餐厅;东北菜,4.5,83
特色碳烤羊腿·龙虾,西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,83
小洋哥东北大油边儿-小龙虾(拱墅店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,83
趣东北·烤肉火锅·放题自助(D32店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,84
小两口大排挡,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,84
豪尚豪牛排馆(凤起店),拱墅区,餐饮服务;外国餐厅;牛扒店(扒房),4.5,85
泉水羊肉炉烧烤龙虾(西田城店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,86
小明家烤羊吧盱眙龙虾,滨江区,餐饮服务;中餐厅;火锅店,4.5,86
狂野牛牛·岩烤牛排西餐厅(亚奥万象天地店),萧山区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,87
肆野集·猛火菜·露营烧烤·啤酒,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,88
老城区烧烤小酒馆·小龙虾(西湖店),上城区,餐饮服务;中餐厅;中餐厅,4.5,90
淳安县潮汕牛肉馆,淳安县,餐饮服务;中餐厅;中餐厅,4.5,91
四灶儿·地道杭帮菜(鼓楼二店),上城区,餐饮服务;中餐厅;中餐厅,4.5,92
西西梨Brunch&Lounge(杭州湖滨88店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,93
阿婆·给鸟烧鸟暖锅煎饺(文二菜市店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.5,96
王市井龙虾·鲜货烧烤大排档(万塘汇店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.5,96
泷川本铺(工联cc店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,97
八合里潮汕鲜牛肉火锅(杭州湖滨in77E区店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,98
洞庭3000里·乡野湖南菜,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,98
沈厨臭 鳜鱼·山野徽州土菜(阿里亲橙里店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,98
新疆一只羊烧烤(景秋公寓店),上城区,餐饮服务;中餐厅;中餐厅,4.5,98
老四川平头酸菜鱼(衙前店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.5,99
Muen慕恩艺术.生日.聚会餐厅,拱墅区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,99
久旦·鲜串烧鸟(华家池店),上城区,餐饮服务;中餐厅;中餐厅,4.5,100
三两好友深夜食堂富阳店·小龙虾·焗海鲜·烤乳猪,富阳区,餐饮服务;中餐厅;中餐厅,4.5,100
