排名,name,adname,type,rating,cost,性价比
724,聚福阁东北铁锅炖(滨江开元广场店),滨江区,餐饮服务;中餐厅;东北菜,4.5,52,1.1334
725,皖宴地锅鸡(瑞聚大厦店),临平区,餐饮服务;中餐厅;中餐厅,4.5,53,1.1281
726,萨莉亚意式餐厅(国大城市广场店),拱墅区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,53,1.1281
727,兄弟龙虾(广苑小区店),临安区,餐饮服务;中餐厅;中餐厅,4.5,53,1.1281
728,拉哥烧烤龙虾馆(沈塘桥店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,54,1.1229
729,小菜园新徽菜(杭州江干天虹店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
730,湘先生米小姐(EAC世贸丽晶城店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,55,1.1179
731,湘先生米小姐(临安人民广场店),临安区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,55,1.1179
732,小菜园新徽菜(杭州上城龙湖店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
733,小菜园新徽菜(杭州滨江宝龙店),滨江区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
734,小菜园新徽菜(杭州余杭万达店),余杭区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
735,小菜园新徽菜(杭州萧山银隆百货店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,55,1.1179
736,小菜园新徽菜(杭州钱塘永旺店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,55,1.1179
737,小菜园新徽菜(杭州滨江开元店),滨江区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
738,湘先生米小姐(滨江宝龙店),滨江区,餐饮服务;中餐厅;中餐厅,4.5,56,1.113
739,湖南人家私房菜馆(上尚城店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,56,1.113
740,东北大院(空港新天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,56,1.113
741,厨创东北老家(新天地购物中心店),拱墅区,餐饮服务;中餐厅;东北菜,4.5,56,1.113
742,蛮涮自助小火锅·糖水铺子集合店(滨江银泰店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
743,蛮涮自助小火锅·糖水铺子集合店(金沙印象城店),钱塘区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
744,蛮涮自助小火锅·糖水铺子集合店(杭州滨江天街店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
745,蛮涮自助小火锅·糖水铺子集合店(滨江宝龙店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
746,蛮涮自助小火锅·糖水铺子集合店(七堡花园城店),上城区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
747,蛮涮自助小火锅·糖水铺子集合店(杭州上城天街店),上城区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
748,星平鸡饭·粤菜小炒(来福士店),上城区,餐饮服务;中餐厅;中餐厅,4.5,58,1.1036
749,举炊·寻湘记·湖南菜(西子丁兰广场店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,58,1.1036
750,叭嘴湘·湖南下饭菜(乐创城店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,58,1.1036
751,吉豚屋(杭州湖滨in77C3区店),上城区,餐饮服务;外国餐厅;日本料理,4.5,58,1.1036
752,必胜客(杭州转塘华润店),西湖区,餐饮服务;快餐厅;必胜客,4.5,58,1.1036
753,火龙堂·龙虾羊排烧烤精酿(文一路店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,58,1.1036
754,星平鸡饭·粤菜小炒(杭州东站万象汇店),上城区,餐饮服务;中餐厅;广东菜(粤菜),4.5,59,1.0991
755,费大厨辣椒炒肉(杭州大悦城店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,59,1.0991
756,湘先生米小姐(金沙印象城店),钱塘区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,59,1.0991
757,炉鱼(杭州湖滨88店),上城区,餐饮服务;中餐厅;中餐厅,4.5,60,1.0947
758,万州烤鱼烧烤龙虾炒菜,余杭区,餐饮服务;中餐厅;中餐厅,4.5,60,1.0947
759,黔家婆酸汤鲜牛肉火锅,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,61,1.0903
760,溢湘堂湖南山里味(上亿彩虹郡店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,61,1.0903
761,大俺徽地锅鸡(东站祥生中心店),上城区,餐饮服务;中餐厅;火锅店,4.5,61,1.0903
762,厨创东北大厨(闲林埠店),余杭区,餐饮服务;中餐厅;东北菜,4.5,61,1.0903
763,吃过瘾小龙虾(下沙宝龙店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,61,1.0903
764,富红姐鱼头,富阳区,餐饮服务;中餐厅;中餐厅,4.5,62,1.0861
765,老吴家·老杭州菜·川菜(西湖湖滨店),上城区,餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;浙江菜,4.5,63,1.082
766,鹊拾湘·现炒黄牛肉(新天地购物中心店),拱墅区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,63,1.082
767,徽小馆,上城区,餐饮服务;中餐厅;中餐厅,4.5,63,1.082
768,博多天一天妇罗·牛排饭(滨江天街店),滨江区,餐饮服务;外国餐厅;外国餐厅,4.5,63,1.082
769,豪过瘾牛排自助餐厅(萧山开元广场店),萧山区,餐饮服务;外国餐厅;外国餐厅,4.5,63,1.082
770,必胜客(杭州滨江店),滨江区,餐饮服务;快餐厅;必胜客,4.5,63,1.082
771,杭小馆·创意杭帮菜,拱墅区,餐饮服务;中餐厅;中餐厅,4.5,64,1.078
772,江南忆·融合杭帮私房菜,西湖区,餐饮服务;中餐厅;中餐厅,4.5,64,1.078
773,鹊拾湘·金奖现炒黄牛肉(国芳天街店),上城区,餐饮服务;中餐厅;中餐厅,4.5,64,1.078
774,安徽菜馆(横塘6区南区店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,64,1.078
775,一路吃·新杭州杭帮菜菜馆(音乐喷泉店),上城区,餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;浙江菜,4.5,65,1.0741
776,绿茶餐厅(滨江龙湖店),滨江区,餐饮服务;中餐厅;浙江菜,4.5,65,1.0741
777,举炊·寻湘记·湖南菜(东站汇和城店),上城区,餐饮服务;中餐厅;中餐厅,4.5,65,1.0741
778,松花江上·东北小馆(莲荷里店),滨江区,餐饮服务;中餐厅;东北菜,4.5,65,1.0741
779,安徽地锅鸡(九堡家苑店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,66,1.0702
780,杭州酒家(钱江新城市民中心店),上城区,餐饮服务;中餐厅;中餐厅,4.5,67,1.0665
781,厨创东北大厨(金沙印象城店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.5,67,1.0665
782,曹有钱串烧酒馆,上城区,餐饮服务;外国餐厅;日本料理,4.5,67,1.0665
783,绿茶餐厅(西投银泰城店),西湖区,餐饮服务;中餐厅;浙江菜,4.5,67,1.0665
784,東大方(杭州未来城一号店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,68,1.0628
785,菲滋意式餐厅(拱墅新天地店),拱墅区,餐饮服务;外国餐厅;外国餐厅,4.5,68,1.0628
786,菲滋意式餐厅(萧山瓜沥七彩小镇店),萧山区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
787,菲滋意式餐厅(萧山加州阳光二店),萧山区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
788,菲滋意式餐厅(星光大道店),滨江区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
789,菲滋意式餐厅(杭州转塘奥莱金街店),西湖区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
790,菲滋意式餐厅(杭州古墩路印象城店),西湖区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
791,菲滋意式餐厅(杭州五福天虹店),上城区,餐饮服务;外国餐厅;意式菜品餐厅|餐饮服务;外国餐厅;西餐厅(综合风味),4.5,68,1.0628
792,菲滋意式餐厅(余杭万达店),余杭区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
793,大渔农特色烤鱼·烧烤·小龙虾(崇贤佳源名城店),临平区,餐饮服务;中餐厅;中餐厅,4.5,68,1.0628
794,四川老头烤鱼龙虾川菜馆(智格店),钱塘区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;四川菜(川菜),4.5,68,1.0628
795,九龙大排档小龙虾烤鱼,西湖区,餐饮服务;中餐厅;中餐厅,4.5,69,1.0592
796,大牌大传统菜(湖滨店),上城区,餐饮服务;中餐厅;中餐厅,4.5,70,1.0557
797,巡湘记?乡野湖南菜(杭州湖滨in77店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70,1.0557
798,巡湘记?乡野湖南菜(龙湖杭州西溪天街店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70,1.0557
799,巡湘记?乡野湖南菜(杭州奥体印象城店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70,1.0557
800,巡湘记?乡野湖南菜(城北万象城店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70,1.0557
801,厨创东北大厨(金帝T-ONE MO店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,70,1.0557
802,浙皖饭店,建德市,餐饮服务;中餐厅;中餐厅,4.5,71,1.0522
803,厨创东北大厨(大悦城店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,71,1.0522
804,望湖小馆,上城区,餐饮服务;中餐厅;中餐厅,4.5,72,1.0488
805,天竺人家·杭州土菜(西湖灵隐寺13年老店),西湖区,餐饮服务;中餐厅;浙江菜,4.5,72,1.0488
806,蛙来哒(萧山银泰店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,72,1.0488
807,东厢记乌猪小炒肉,上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,72,1.0488
808,皖碗地锅鸡(万美商务中心店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,72,1.0488
809,阿勇烧烤(凯旋路店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,72,1.0488
810,串王阿三烧烤·酒场·烤鱼(吴山广场江城路店),上城区,餐饮服务;中餐厅;中餐厅,4.5,72,1.0488
811,炉鱼(杭州天虹购物中心店),上城区,餐饮服务;中餐厅;中餐厅,4.5,73,1.0455
812,东北特色铁锅炖(青云桥店),富阳区,餐饮服务;中餐厅;中餐厅,4.5,73,1.0455
813,厨创东北大厨(亲橙里店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,73,1.0455
814,胖子食府·衢州菜小龙虾烧烤(西湖店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,74,1.0423
815,正宗万州烤魚烧烤小龙虾,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;四川菜(川菜),4.5,74,1.0423
816,鹊拾湘·金奖现炒黄牛肉(杭州来福士店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,75,1.0391
817,巡湘记·乡野湖南菜(杭州金沙龙湖店),钱塘区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,75,1.0391
818,浙皖楼饭店,淳安县,餐饮服务;中餐厅;中餐厅,4.5,75,1.0391
819,达美乐比萨(滨盛路店),滨江区,餐饮服务;快餐厅;快餐厅,4.5,75,1.0391
820,达美乐比萨(振兴西路店),临平区,餐饮服务;中餐厅;中餐厅,4.5,75,1.0391
821,达美乐比萨(天城路店),上城区,餐饮服务;快餐厅;快餐厅,4.5,75,1.0391
822,达美乐比萨(裕隆大厦店),萧山区,餐饮服务;快餐厅;快餐厅,4.5,75,1.0391
823,达美乐比萨(明石路德金中心店),上城区,餐饮服务;快餐厅;快餐厅,4.5,75,1.0391
824,办肆小馆徐州烧烤炒菜(莲荷里店),滨江区,餐饮服务;中餐厅;中餐厅,4.5,76,1.036
825,壹品轩·东坡家宴(西湖店),上城区,餐饮服务;中餐厅;中餐厅,4.5,77,1.0329
826,豪客来牛排(杭州天空之翼餐厅),上城区,餐饮服务;外国餐厅;牛扒店(扒房),4.5,77,1.0329
827,豪客来牛排(杭州天阳D32餐厅),拱墅区,餐饮服务;外国餐厅;牛扒店(扒房),4.5,77,1.0329
828,江南龙虾纸包鱼(滨江宝龙店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.5,77,1.0329
829,财多多烧烤小排档·烧烤·小龙虾,萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.5,78,1.0299
830,虞记小龙虾大闸蟹(育才路店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,78,1.0299
831,姜胖胖韩式自助烤肉(庆春银泰店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,79,1.0269
832,杭百味·精选江浙菜(虎跑店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,79,1.0269
833,厨创东北老家(信义坊),拱墅区,餐饮服务;中餐厅;东北菜,4.5,79,1.0269
834,缦云里花园餐厅(秦望水街店),富阳区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,79,1.0269
835,太二酸菜鱼(杭州万象城店),上城区,餐饮服务;中餐厅;火锅店,4.5,80,1.024
836,太二酸菜鱼(杭州东站万象汇店),上城区,餐饮服务;中餐厅;四川菜(川菜),4.5,80,1.024
837,太二酸菜鱼(杭州龙湖紫荆天街店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,80,1.024
838,有牛在鲜潮汕牛肉火锅(城北招商花园城店),临平区,餐饮服务;中餐厅;火锅店,4.5,80,1.024
839,戒指龙虾·小龙虾·烧烤(天润中心店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,80,1.024
840,戒指龙虾(大江东店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,80,1.024
841,老底子饭盒烤肉·东北菜·东北烧烤(原凤山路店),上城区,餐饮服务;外国餐厅;外国餐厅,4.5,81,1.0212
842,木屋烧烤(上城平安金融中心店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,82,1.0184
843,头牌·鹤岗烧烤东北菜(文三店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.5,82,1.0184
844,厨创东北大厨(奥体印象城店),萧山区,餐饮服务;中餐厅;东北菜,4.5,83,1.0156
845,特色碳烤羊腿·龙虾,西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,83,1.0156
846,小洋哥东北大油边儿-小龙虾(拱墅店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,83,1.0156
847,趣东北·烤肉火锅·放题自助(D32店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,84,1.0129
848,小两口大排挡,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,84,1.0129
849,豪尚豪牛排馆(凤起店),拱墅区,餐饮服务;外国餐厅;牛扒店(扒房),4.5,85,1.0102
850,泉水羊肉炉烧烤龙虾(西田城店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,86,1.0076
851,小明家烤羊吧盱眙龙虾,滨江区,餐饮服务;中餐厅;火锅店,4.5,86,1.0076
852,狂野牛牛·岩烤牛排西餐厅(亚奥万象天地店),萧山区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,87,1.0051
853,肆野集·猛火菜·露营烧烤·啤酒,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,88,1.0025
854,老城区烧烤小酒馆·小龙虾(西湖店),上城区,餐饮服务;中餐厅;中餐厅,4.5,90,0.9976
855,淳安县潮汕牛肉馆,淳安县,餐饮服务;中餐厅;中餐厅,4.5,91,0.9952
856,四灶儿·地道杭帮菜(鼓楼二店),上城区,餐饮服务;中餐厅;中餐厅,4.5,92,0.9928
857,西西梨Brunch&Lounge(杭州湖滨88店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,93,0.9905
858,阿婆·给鸟烧鸟暖锅煎饺(文二菜市店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.5,96,0.9837
859,王市井龙虾·鲜货烧烤大排档(万塘汇店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.5,96,0.9837
860,泷川本铺(工联cc店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,97,0.9815
861,八合里潮汕鲜牛肉火锅(杭州湖滨in77E区店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,98,0.9793
862,洞庭3000里·乡野湖南菜,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,98,0.9793
863,沈厨臭 鳜鱼·山野徽州土菜(阿里亲橙里店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,98,0.9793
864,新疆一只羊烧烤(景秋公寓店),上城区,餐饮服务;中餐厅;中餐厅,4.5,98,0.9793
865,老四川平头酸菜鱼(衙前店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.5,99,0.9772
866,Muen慕恩艺术.生日.聚会餐厅,拱墅区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,99,0.9772
867,久旦·鲜串烧鸟(华家池店),上城区,餐饮服务;中餐厅;中餐厅,4.5,100,0.9751
868,三两好友深夜食堂富阳店·小龙虾·焗海鲜·烤乳猪,富阳区,餐饮服务;中餐厅;中餐厅,4.5,100,0.9751
