name,adname,type,rating,cost,性价比,cluster,餐厅类型
老城区烧烤小酒馆·小龙虾(西湖店),上城区,餐饮服务;中餐厅;中餐厅,4.5,90,0.9975925859581393,1,大众品质型
柴米夫妻老川菜·小龙虾(华中路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,83,1.038183298664222,1,大众品质型
武林虾客·小龙虾·江南生腌(滨江店),滨江区,餐饮服务;中餐厅;海鲜酒楼,4.6,107,0.9824585806889771,1,大众品质型
东北主烤官·老七龙虾(中豪五星国际店),上城区,餐饮服务;中餐厅;中餐厅,4.6,95,1.0078109309449284,1,大众品质型
蚝当家·海鲜龙虾烧烤(文二路店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,82,1.04099704159588,1,大众品质型
戒指龙虾·小龙虾·烧烤(九堡格畈店),上城区,餐饮服务;中餐厅;中餐厅,4.6,80,1.046775110620863,1,大众品质型
怪圣龙虾(滨江总店曾用名怪怪龙虾),滨江区,餐饮服务;中餐厅;中餐厅,4.5,117,0.9432608428824861,1,大众品质型
马大虾小龙虾(余杭店)杭城十星级大排档,余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.6,96,1.005528004198615,1,大众品质型
一家人扬州龙虾(七乐汇生活广场店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.6,165,0.8998456550458342,1,大众品质型
戒指龙虾·小龙虾·烧烤(天城东路店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.6,96,1.005528004198615,1,大众品质型
火龙堂·龙虾羊排烧烤精酿(文一路店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,58,1.1036072781442368,1,大众品质型
拉哥烧烤龙虾馆(沈塘桥店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,54,1.1229413158314532,1,大众品质型
三虾客小龙虾临沂炒鸡(迎春东苑店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,60,1.1189834940180172,1,大众品质型
龙虾小弟,上城区,餐饮服务;中餐厅;浙江菜|餐饮服务;中餐厅;海鲜酒楼,4.6,179,0.8858151785357966,1,大众品质型
瑔记·台州小馆·小龙虾(杭州首店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,82,1.04099704159588,1,大众品质型
戒指龙虾·小龙虾·烧烤(天润中心店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,80,1.024019129955192,1,大众品质型
可爸海鲜小龙虾大闸蟹(城西店No1),西湖区,餐饮服务;中餐厅;中餐厅,4.6,114,0.9694553843042546,1,大众品质型
望江门阿根龙虾,上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,113,0.9712430866488153,1,大众品质型
虾蟹工坊龙虾馆(阅城新座店),拱墅区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;特色/地方风味餐厅,4.5,130,0.9230395616161873,1,大众品质型
活虾堂龙虾(文一西路店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,76,1.0589792942513956,1,大众品质型
彭兜兜.地道湖南土菜.烧烤.小龙虾(仓南里MEET636店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,47,1.1624299506329794,1,大众品质型
李氏龙虾烧烤烤鱼(缔逸城商业街店),余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,85,1.0326990003381638,1,大众品质型
三两好友深夜食堂富阳店·小龙虾·焗海鲜·烤乳猪,富阳区,餐饮服务;中餐厅;中餐厅,4.5,100,0.9750557940098925,1,大众品质型
永聚烤吧盱眙龙虾,上城区,餐饮服务;中餐厅;中餐厅,4.5,128,0.9259616679774015,1,大众品质型
江南虾客·龙虾烧烤(钱江世纪城店),萧山区,餐饮服务;中餐厅;火锅店,4.6,147,0.9205132277751096,1,大众品质型
盱眙·战友龙虾(转塘店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,133,0.9391895586389133,1,大众品质型
虾锅·小龙虾·烧烤(沈家路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,61,1.1145748044135328,1,大众品质型
朱小喜龙虾馆(金莱店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.6,80,1.046775110620863,1,大众品质型
品蝦居小龙虾大闸蟹,拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,88,1.0248101251905388,1,大众品质型
羊老三火锅烧烤龙虾馆(杭州下沙宝龙广场店),钱塘区,餐饮服务;中餐厅;火锅店,4.4,97,0.9596578428241755,1,大众品质型
王市井龙虾·鲜货烧烤大排档(万塘汇店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.5,96,0.9836686997595148,1,大众品质型
三只羊烧烤·烤鱼·龙虾馆,淳安县,餐饮服务;中餐厅;特色/地方风味餐厅,4.3,75,0.9929034327742056,1,大众品质型
望江门小龙虾(胜利河美食街店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.5,115,0.9466529126594013,1,大众品质型
活虾堂·羊肉煲小龙虾烧烤(高沙店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,76,1.0589792942513956,1,大众品质型
兄弟龙虾(金家渡总店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.5,109,0.9573489621930121,1,大众品质型
胖子食府·衢州菜小龙虾烧烤(西湖店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,74,1.0422727015487254,1,大众品质型
新大陆龙虾工坊(白云小区店),桐庐县,餐饮服务;中餐厅;海鲜酒楼,4.4,113,0.9290151263597365,1,大众品质型
财多多烧烤小排档·烧烤·小龙虾,萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.5,78,1.029878408426197,1,大众品质型
虞记小龙虾大闸蟹(育才路店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,78,1.029878408426197,1,大众品质型
特色碳烤羊腿·龙虾,西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,83,1.0156140965193476,1,大众品质型
光头龙虾(丁桥店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,89,1.0222654594327278,1,大众品质型
金榜龙虾馆(星耀城店),滨江区,餐饮服务;中餐厅;海鲜酒楼,4.6,133,0.9391895586389133,1,大众品质型
望江门小龙虾(西湖国贸店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.1,110,0.8705751581882869,1,大众品质型
阿刚龙虾(瑞凯水湘大厦店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.7,142,0.9470375057366763,1,大众品质型
大禹龙虾烧烤,滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,71,1.0756041907377925,1,大众品质型
炙烤拾光烧烤 烤鱼 小龙虾(西投云潮中心店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,105,0.9649530977431611,1,大众品质型
盱眙杨姐龙虾馆·仓前羊肉馆(明珠街店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,70,1.0791333463194086,1,大众品质型
泉水羊肉炉烧烤龙虾(西田城店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,86,1.0076338071540278,1,大众品质型
望江门小龙虾(杭州旗舰店),上城区,餐饮服务;中餐厅;中餐厅,4.4,92,0.9707453761680125,1,大众品质型
醉盏堂烧烤海鲜小龙虾,余杭区,餐饮服务;中餐厅;中餐厅,4.5,114,0.9483802672541622,1,大众品质型
江南龙虾纸包鱼(滨江宝龙店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.5,77,1.032889775059695,1,大众品质型
金湖小龙虾(滨江路店),桐庐县,餐饮服务;中餐厅;海鲜酒楼,4.4,124,0.9112912373540973,1,大众品质型
虾不打烊小龙虾馆,临平区,餐饮服务;中餐厅;中餐厅,4.7,109,0.9998978049571461,1,大众品质型
锋味龙虾,上城区,餐饮服务;中餐厅;海鲜酒楼,4.4,52,1.1082308545074786,1,大众品质型
万州烤鱼烧烤龙虾炒菜,余杭区,餐饮服务;中餐厅;中餐厅,4.5,60,1.0946577658871908,1,大众品质型
正宗万州烤魚烧烤小龙虾,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;四川菜(川菜),4.5,74,1.0422727015487254,1,大众品质型
虾老大深夜食堂·焗海鲜·小龙虾(八方城店),余杭区,餐饮服务;中餐厅;中餐厅,4.2,93,0.9244392453666674,1,大众品质型
重庆佬陈龙虾馆,萧山区,餐饮服务;中餐厅;海鲜酒楼,4.5,103,0.9689106919988009,1,大众品质型
钳和有龙虾·只做活虾(宝龙店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.4,62,1.0619978085608104,1,大众品质型
望江门227号龙虾馆,上城区,餐饮服务;中餐厅;中餐厅,4.6,32,1.3155984705123018,1,大众品质型
串小二鲜货烧烤.龙虾风暴,萧山区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558428811721325,1,大众品质型
盱眙战友龙虾(余杭店),余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,87,0.9827270501008266,1,大众品质型
可爸海鲜小龙虾大闸蟹(城东店No3),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,132,0.9406281390941649,1,大众品质型
小南门龙虾(天润店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,89,1.0222654594327278,1,大众品质型
天天有鹅肉·小南门龙虾,萧山区,餐饮服务;中餐厅;中餐厅,4.6,74,1.065434317138697,1,大众品质型
快点小龙虾大闸蟹(信义坊店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.5,110,0.955509319962754,1,大众品质型
小洋哥东北大油边儿-小龙虾(拱墅店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,83,1.0156140965193476,1,大众品质型
虾客行小龙虾(西湖弄店),桐庐县,餐饮服务;中餐厅;中餐厅,4.4,91,0.9730662822965243,1,大众品质型
醉爱龙虾馆(桐庐店),桐庐县,餐饮服务;中餐厅;海鲜酒楼,4.4,73,1.0222893717261166,1,大众品质型
吃过瘾小龙虾(下沙宝龙店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,61,1.0903449173610649,1,大众品质型
九龙大排档小龙虾烤鱼,西湖区,餐饮服务;中餐厅;中餐厅,4.5,69,1.0591985499857408,1,大众品质型
今日川菜龙虾馆(贵创广场店),萧山区,餐饮服务;中餐厅;四川菜(川菜),4.5,102,0.9709305574130022,1,大众品质型
兄弟龙虾(广苑小区店),临安区,餐饮服务;中餐厅;中餐厅,4.5,53,1.128106792975486,1,大众品质型
洪泽湖龙虾馆,富阳区,餐饮服务;中餐厅;海鲜酒楼,4.1,50,1.0427725903905731,0,平价高性价比型
可爸海鲜小龙虾私房菜(余杭店No.8),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.6,145,0.9230263038745141,1,大众品质型
小南门阿坤龙虾馆(义蓬旗舰店),钱塘区,餐饮服务;中餐厅;海鲜酒楼,4.5,148,0.8992902251275772,1,大众品质型
大渔农特色烤鱼·烧烤·小龙虾(崇贤佳源名城店),临平区,餐饮服务;中餐厅;中餐厅,4.5,68,1.0627980177433047,1,大众品质型
四川老头烤鱼龙虾川菜馆(智格店),钱塘区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;四川菜(川菜),4.5,68,1.0627980177433047,1,大众品质型
可爸海鲜小龙虾大闸蟹(萧山店No5),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.5,109,0.9573489621930121,1,大众品质型
戒指龙虾(大江东店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,80,1.024019129955192,1,大众品质型
李氏龙虾(九堡家苑三区店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.4,80,1.0012631492895212,1,大众品质型
小明家烤羊吧盱眙龙虾,滨江区,餐饮服务;中餐厅;火锅店,4.5,86,1.0076338071540278,1,大众品质型
戒指龙虾(富阳店),富阳区,餐饮服务;中餐厅;综合酒楼,4.4,110,0.9342757795191373,1,大众品质型
周记羊骨烧烤龙虾火锅(留下店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,95,0.9639930643821054,1,大众品质型
星巴克(杭州市民中心店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.4,30,1.2813093753678348,0,平价高性价比型
Peet's皮爷咖啡(杭州来福士店),上城区,餐饮服务;咖啡厅;咖啡厅,4.4,39,1.192774134999994,0,平价高性价比型
M Stand(杭州来福士中心店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,40,1.104058283064003,0,平价高性价比型
Ora Coffee 杭州来福士店,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,24,1.3980036027591267,0,平价高性价比型
星巴克(杭州来福士广场店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.6,30,1.3395507106118272,0,平价高性价比型
库迪咖啡(高德置地中心店),上城区,餐饮服务;咖啡厅;咖啡厅,3.9,9,1.693748479422682,0,平价高性价比型
M Stand (杭州平安悦坊店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.4,31,1.269571635982288,0,平价高性价比型
瑞幸咖啡(高德置地广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5535850449287998,0,平价高性价比型
星巴克杭州砂之船店,上城区,餐饮服务;咖啡厅;星巴克咖啡,4.3,30,1.2521887077458385,0,平价高性价比型
三立方咖啡(杭州高德置地店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,14,1.5140044295823056,0,平价高性价比型
MStand(杭州太平金融大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.6,35,1.2836544410678685,1,大众品质型
瑞幸咖啡(杭州来福士中心店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5535850449287998,0,平价高性价比型
星巴克咖啡(杭州优托邦时光1F2F),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.310430042989831,0,平价高性价比型
% Arabica阿拉比卡咖啡(万象城店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,48,1.156271270331939,1,大众品质型
瑞幸咖啡(迪凯银座负一楼店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,13,1.5156927267598048,0,平价高性价比型
蓝瓶咖啡(杭州万象城店),上城区,餐饮服务;咖啡厅;咖啡厅,4.7,52,1.1837920491329885,1,大众品质型
星巴克(迪凯银座店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.310430042989831,0,平价高性价比型
库迪咖啡(杭州市民中心地铁站店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,9,1.737177927613007,0,平价高性价比型
瑞幸咖啡(平安金融中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.1,13,1.5535850449287998,0,平价高性价比型
星巴克(杭州UDC店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.6,30,1.3395507106118272,0,平价高性价比型
蔚来咖啡(钱江新城店),上城区,餐饮服务;咖啡厅;咖啡厅,3.6,41,0.9631669911085943,0,平价高性价比型
库迪咖啡(杭州财富金融中心店),上城区,餐饮服务;咖啡厅;咖啡厅,3.5,9,1.5200306866613813,0,平价高性价比型
瑞幸咖啡(迪凯国际店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,13,1.7051543176047803,0,平价高性价比型
Tims天好咖啡(杭州国贸金融大厦店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.1,21,1.3264133579095572,0,平价高性价比型
星巴克(滨江城市之星店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.6,30,1.3395507106118272,0,平价高性价比型
杭州久泰饭店·遇见咖啡厅,上城区,餐饮服务;咖啡厅;咖啡厅,4.6,260,0.8266660310826747,1,大众品质型
库迪咖啡(钱江国际时代广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,9,1.737177927613007,0,平价高性价比型
JKTAO咖啡,上城区,餐饮服务;咖啡厅;咖啡厅,4.4,31,1.269571635982288,0,平价高性价比型
瑞幸咖啡(财富金融中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.0,13,1.5156927267598048,0,平价高性价比型
星巴克臻选杭州万象城店,上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.310430042989831,0,平价高性价比型
星巴克杭州平安金融中心店,上城区,餐饮服务;咖啡厅;星巴克咖啡,4.3,30,1.2521887077458385,0,平价高性价比型
BEROBELLO CAFE(迪凯城星国际店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,19,1.3352328027813363,0,平价高性价比型
MINI-CO小咖咖啡(杭州尊宝大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.8,16,1.3412332706860923,0,平价高性价比型
瑞幸咖啡(杭州太平金融大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.7,13,1.4020157722528195,0,平价高性价比型
西西弗矢量咖啡(杭州万象城店),上城区,餐饮服务;咖啡厅;咖啡厅,3.8,54,0.9482615555910049,0,平价高性价比型
星巴克咖啡(杭州万象城2F店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.4,30,1.2813093753678348,0,平价高性价比型
Manner Coffee,上城区,餐饮服务;咖啡厅;咖啡厅,3.7,19,1.2350903425727362,0,平价高性价比型
三浪·咖啡培训·风味研究所,上城区,餐饮服务;咖啡厅;咖啡厅,4.3,42,1.1432521184018636,0,平价高性价比型
瑞幸咖啡(杭州华成国际发展大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5535850449287998,0,平价高性价比型
HELLO COFFEE·咖啡,上城区,餐饮服务;咖啡厅;咖啡厅,4.7,45,1.227589505851854,1,大众品质型
星巴克(钱江国际时代广场店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.4,30,1.2813093753678348,0,平价高性价比型
DaP,上城区,餐饮服务;咖啡厅;咖啡厅,4.7,51,1.1894988856033892,1,大众品质型
库迪咖啡(杭州永盈大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,9,1.737177927613007,0,平价高性价比型
邵医咖啡(杭州江干区),上城区,餐饮服务;咖啡厅;咖啡厅,4.4,34,1.2375722218760048,0,平价高性价比型
瑞幸咖啡(圣奥中央商务大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5535850449287998,0,平价高性价比型
No Coffee無咖,上城区,餐饮服务;咖啡厅;咖啡厅,4.7,43,1.2420096387012938,1,大众品质型
星巴克(杭银大厦店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.3,30,1.2521887077458385,0,平价高性价比型
Peet's皮爷咖啡(杭州大厦501店),上城区,餐饮服务;咖啡厅;咖啡厅,4.4,39,1.192774134999994,0,平价高性价比型
库迪咖啡(庆春广场地铁店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,9,1.737177927613007,0,平价高性价比型
Tims咖啡(501城市广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,28,1.3363839196801655,0,平价高性价比型
瑞幸咖啡(杭州万象城5F店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,13,1.5156927267598048,0,平价高性价比型
鄰居咖啡neighborhood,上城区,餐饮服务;咖啡厅;咖啡厅,4.6,60,1.1189834940180172,1,大众品质型
星巴克(杭州东杭大厦店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.6,30,1.3395507106118272,0,平价高性价比型
M Stand(杭州时尚中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.1,46,1.0648942389063132,0,平价高性价比型
Section沙县咖啡(太平门直街店),上城区,餐饮服务;咖啡厅;咖啡厅,4.6,28,1.3660813401175023,0,平价高性价比型
瑞幸咖啡(尊宝金尊店),上城区,餐饮服务;咖啡厅;咖啡厅,4.2,13,1.5914773630977952,0,平价高性价比型
库迪咖啡(世包国际中心店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,9,1.7806073758033323,0,平价高性价比型
星巴克(杭州万象城二店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.0,32,1.1439986700106974,0,平价高性价比型
M Stand(杭州大厦501城市广场POP UP店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,29,1.3230634670784271,0,平价高性价比型
Any.Shell Coffee胡安咖啡(近江南路店),上城区,餐饮服务;咖啡厅;咖啡厅,4.6,30,1.3395507106118272,0,平价高性价比型
瑞幸咖啡(钱江国际时代广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5535850449287998,0,平价高性价比型
库迪咖啡(杭州钱塘航空大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.5,9,1.5200306866613813,0,平价高性价比型
星巴克臻选(庆春银泰百货店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.310430042989831,0,平价高性价比型
星期八咖啡馆·日咖夜酒(之江店),上城区,餐饮服务;咖啡厅;咖啡厅|生活服务;生活服务场所;生活服务场所,4.7,68,1.1100334851985627,1,大众品质型
瑞幸咖啡(森禾广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5535850449287998,0,平价高性价比型
星巴克(杭州大厦501城市广场B1店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.6,30,1.3395507106118272,0,平价高性价比型
瑞幸咖啡(钱江路地铁站店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5535850449287998,0,平价高性价比型
瑞幸咖啡(501城市广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.6,13,1.7430466357737755,0,平价高性价比型
瑞幸咖啡(万银国际大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5535850449287998,0,平价高性价比型
星巴克(中纺中心服装城店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.310430042989831,0,平价高性价比型
瑞幸咖啡(采东路店),上城区,餐饮服务;咖啡厅;咖啡厅,4.3,13,1.6293696812667902,0,平价高性价比型
瑞幸咖啡(钱塘航空大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5535850449287998,0,平价高性价比型
luckin coffee 瑞幸咖啡(宋都·兴业商务大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.8,13,1.4399080904218144,0,平价高性价比型
瑞幸咖啡(庆春乐购店),上城区,餐饮服务;咖啡厅;咖啡厅,4.3,13,1.6293696812667902,0,平价高性价比型
瑞幸咖啡(中纺中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.3,13,1.6293696812667902,0,平价高性价比型
瑞幸咖啡(荣安中心店),上城区,餐饮服务;咖啡厅;咖啡厅,3.9,13,1.4778004085908096,0,平价高性价比型
星巴克(新传媒大厦店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.6,30,1.3395507106118272,0,平价高性价比型
瑞幸咖啡(远洋大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.5,13,1.326231135914829,0,平价高性价比型
瑞幸咖啡(清江路店),上城区,餐饮服务;咖啡厅;咖啡厅,4.2,13,1.5914773630977952,0,平价高性价比型
星巴克(杭州五福天虹购物中心店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.6,30,1.3395507106118272,0,平价高性价比型
M Stand(杭州万象城店)(装修中),上城区,餐饮服务;咖啡厅;咖啡厅,4.3,38,1.173721207760409,0,平价高性价比型
BeanStar比星咖啡(庆春银泰百货店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,19,1.3352328027813363,0,平价高性价比型
luckin coffee 瑞幸咖啡(尚城女装中心店),上城区,餐饮服务;咖啡厅;咖啡厅,4.3,13,1.6293696812667902,0,平价高性价比型
瑞幸咖啡(太平门直街店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5535850449287998,0,平价高性价比型
骑点咖啡 Ride Cafe,上城区,餐饮服务;咖啡厅;咖啡厅,4.6,26,1.395700147494484,0,平价高性价比型
born.coffee(三堡家园南区店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,42,1.196426635536834,1,大众品质型
chofo出伏咖啡,上城区,餐饮服务;咖啡厅;咖啡厅,4.6,27,1.3804674911019001,0,平价高性价比型
库迪咖啡(杭州爵优科技大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.9,9,1.693748479422682,0,平价高性价比型
瑞幸咖啡(四季青丝绸源一楼店),上城区,餐饮服务;咖啡厅;咖啡厅,4.3,13,1.6293696812667902,0,平价高性价比型
库迪咖啡(四季青清江路店),上城区,餐饮服务;咖啡厅;咖啡厅,3.8,9,1.6503190312323568,0,平价高性价比型
瑞幸咖啡(昆龙童装城负一楼店),上城区,餐饮服务;咖啡厅;咖啡厅,3.9,13,1.4778004085908096,0,平价高性价比型
星巴克(景芳地铁站商业街店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.2,30,1.2230680401238423,0,平价高性价比型
瑞幸咖啡(双菱路沿街店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5535850449287998,0,平价高性价比型
瑞幸咖啡(天星龙大厦A座店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,13,1.5156927267598048,0,平价高性价比型
瑞幸咖啡(中豪江河时代店),上城区,餐饮服务;咖啡厅;咖啡厅,4.3,13,1.6293696812667902,0,平价高性价比型
库迪咖啡(杭州天虹购物中心店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,9,1.7806073758033323,0,平价高性价比型
STAY COFFEE(月季公寓店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,39,1.2198826380681755,1,大众品质型
一家咖啡(近江一园店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,23,1.4159609119985619,0,平价高性价比型
瑞幸咖啡(新侨创智中心店),上城区,餐饮服务;咖啡厅;咖啡厅,3.8,13,1.4399080904218144,0,平价高性价比型
瑞幸咖啡(近江时代大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.2,13,1.5914773630977952,0,平价高性价比型
春莱?老挝冰咖啡泰式奶茶(四季青店),上城区,餐饮服务;冷饮店;冷饮店,4.0,18,1.3584930875804344,0,平价高性价比型
瑞幸咖啡(蕙沣大厦店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.1,13,1.5535850449287998,0,平价高性价比型
阿罗哈咖啡西餐厅(近江北路店),上城区,餐饮服务;咖啡厅;咖啡厅|餐饮服务;甜品店;甜品店,4.2,50,1.0682060682049777,0,平价高性价比型
星巴克(杭州天虹店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.3,33,1.2193875158207335,0,平价高性价比型
瑞幸咖啡(杭州天虹购物中心店),上城区,餐饮服务;咖啡厅;咖啡厅,4.3,13,1.6293696812667902,0,平价高性价比型
爷爷不泡茶NOYEYENOTEA(杭州砂之船奥特莱斯店),上城区,餐饮服务;冷饮店;冷饮店,4.2,13,1.5914773630977952,0,平价高性价比型
李若桃·手作酸奶铺(杭州来福士中心店),上城区,餐饮服务;冷饮店;冷饮店,4.2,15,1.5148297929334118,0,平价高性价比型
麦记牛奶(杭州来福士店),上城区,餐饮服务;冷饮店;冷饮店,4.1,22,1.307608854505584,0,平价高性价比型
柠檬向右(杭州来福士店),上城区,餐饮服务;冷饮店;冷饮店,3.9,18,1.3245307603909235,0,平价高性价比型
1点点(砂之船国际生活广场店),上城区,餐饮服务;冷饮店;冷饮店,4.2,16,1.482415720231997,0,平价高性价比型
古茗(上城市民中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.1,15,1.4787624169111875,0,平价高性价比型
森林子 · 果蔬茶(杭州来福士店),上城区,餐饮服务;冷饮店;冷饮店,3.9,8,1.7749664919223327,0,平价高性价比型
陆八仙·药果制茶·养生特饮(高德置地店),上城区,餐饮服务;休闲餐饮场所;休闲餐饮场所,4.3,18,1.460380069148967,0,平价高性价比型
茶百道(杭州高德置地店),上城区,餐饮服务;冷饮店;冷饮店,3.9,15,1.4066276648667393,0,平价高性价比型
1点点(凯德·杭州来福士中心店),上城区,餐饮服务;冷饮店;冷饮店,4.1,17,1.4185026506708935,0,平价高性价比型
阿嬷手作(杭州万象城店),上城区,餐饮服务;冷饮店;冷饮店,4.6,34,1.2938255046885503,1,大众品质型
茉莉奶白(杭州万象城店),上城区,餐饮服务;冷饮店;冷饮店,4.2,19,1.4019944429204032,0,平价高性价比型
