排名,name,adname,type,rating,cost,性价比
1133,昙花庵路(蜜雪冰城店),上城区,餐饮服务;冷饮店;冷饮店,4.5,7,2.164
1134,瑞幸咖啡(迪凯国际店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,13,1.7052
1135,弯湾·爱生活茶饮铺(金牛坊店),上城区,餐饮服务;冷饮店;冷饮店,4.5,13,1.7052
1136,新丰小吃(太平门直街分店),上城区,餐饮服务;中餐厅;中餐厅,4.5,17,1.5569
1137,新丰小吃(高银街分店),上城区,餐饮服务;快餐厅;快餐厅,4.5,18,1.5283
1138,麦当劳(星耀中心店),滨江区,餐饮服务;快餐厅;麦当劳,4.5,20,1.4781
1139,麦当劳(杭州三里亭),上城区,餐饮服务;快餐厅;麦当劳,4.5,20,1.4781
1140,麦当劳(杭州莲荷里店),滨江区,餐饮服务;快餐厅;麦当劳,4.5,21,1.4558
1141,刘记私房菜(七贤郡店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,22,1.4352
1142,一家咖啡(近江一园店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,23,1.416
1143,麦当劳(下城区行政服务中心),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.5,23,1.416
1144,三毛烤鸡(景芳店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,24,1.398
1145,Ora Coffee 杭州来福士店,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,24,1.398
1146,鸟鸟私房面(来福士臻选店),上城区,餐饮服务;中餐厅;中餐厅,4.5,25,1.3812
1147,德克士(滨江儿保店),滨江区,餐饮服务;快餐厅;快餐厅,4.5,25,1.3812
1148,麦当劳(保利中心店),上城区,餐饮服务;快餐厅;麦当劳,4.5,26,1.3654
1149,麦当劳(杭州西湖东坡酒店店),上城区,餐饮服务;快餐厅;麦当劳,4.5,26,1.3654
1150,肯德基(杭州之翼店),上城区,餐饮服务;快餐厅;肯德基,4.5,26,1.3654
1151,麦当劳(杭州高德置地广场餐厅),上城区,餐饮服务;快餐厅;快餐厅,4.5,27,1.3505
1152,汉堡王(杭州宁城大厦),萧山区,餐饮服务;快餐厅;快餐厅,4.5,27,1.3505
1153,麦当劳(碧桂园·深蓝国际店),萧山区,餐饮服务;快餐厅;麦当劳,4.5,28,1.3364
1154,老安徽砂锅(新民街店),临安区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,28,1.3364
1155,Tims咖啡(501城市广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,28,1.3364
1156,朝山茶食,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,28,1.3364
1157,麦当劳(杭州庆春路第二餐厅),拱墅区,餐饮服务;快餐厅;麦当劳,4.5,28,1.3364
1158,麦当劳(杭州萧山京港国际店),萧山区,餐饮服务;快餐厅;麦当劳,4.5,28,1.3364
1159,麦当劳(朝晖餐厅),拱墅区,餐饮服务;快餐厅;麦当劳,4.5,28,1.3364
1160,云屉记东北蒸饺菜馆,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,29,1.3231
1161,M Stand(杭州大厦501城市广场POP UP店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,29,1.3231
1162,麦当劳(杭州萧山平澜路餐厅),萧山区,餐饮服务;快餐厅;麦当劳,4.5,29,1.3231
1163,云姐东北蒸饺菜馆,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,30,1.3104
1164,星巴克咖啡(杭州优托邦时光1F2F),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.3104
1165,星巴克(迪凯银座店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.3104
1166,星巴克臻选杭州万象城店,上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.3104
1167,星巴克臻选(庆春银泰百货店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.3104
1168,星巴克(中纺中心服装城店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.3104
1169,中原一大碗(湖滨店),上城区,餐饮服务;快餐厅;快餐厅,4.5,30,1.3104
1170,麦当劳(朝龙汇D+PARK店),萧山区,餐饮服务;快餐厅;麦当劳,4.5,30,1.3104
1171,肯德基(杭州永安店),上城区,餐饮服务;快餐厅;肯德基,4.5,30,1.3104
1172,麦当劳(映霞璟庭店),上城区,餐饮服务;快餐厅;麦当劳,4.5,31,1.2984
1173,肯德基(天成店),上城区,餐饮服务;快餐厅;肯德基,4.5,31,1.2984
1174,麦当劳(悦坊商场店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,32,1.287
1175,麦当劳(杭州城投大厦店),上城区,餐饮服务;快餐厅;麦当劳,4.5,32,1.287
1176,麦当劳(西湖文化广场店),拱墅区,餐饮服务;快餐厅;麦当劳,4.5,32,1.287
1177,肯德基(中赢国际店),滨江区,餐饮服务;快餐厅;肯德基,4.5,32,1.287
1178,肯德基(杭州复兴店),上城区,餐饮服务;快餐厅;肯德基,4.5,32,1.287
1179,麦当劳(杭州拱墅区和平大厦),拱墅区,餐饮服务;快餐厅;麦当劳,4.5,32,1.287
1180,肯德基(庆春店),拱墅区,餐饮服务;快餐厅;肯德基,4.5,33,1.2761
1181,麦当劳(三花国际大厦店),上城区,餐饮服务;快餐厅;快餐厅,4.5,33,1.2761
1182,肯德基(新塘世纪联华店),上城区,餐饮服务;快餐厅;肯德基,4.5,34,1.2657
1183,山崎家Curry咖喱食堂(奥体银泰店),滨江区,餐饮服务;外国餐厅;日本料理,4.5,34,1.2657
1184,麦当劳(钱江新城迪凯银座),上城区,餐饮服务;快餐厅;麦当劳,4.5,35,1.2557
1185,酉今·台粤小食堂(RESIMPLE萧山万象汇店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,35,1.2557
1186,原香木桶饭川湘菜馆(萧山万象汇店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,35,1.2557
1187,舟山海鲜烧烤(杭州总店),上城区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;火锅店,4.5,35,1.2557
1188,肯德基(星光店),滨江区,餐饮服务;快餐厅;肯德基,4.5,35,1.2557
1189,肯德基(杭州武林服饰城店),拱墅区,餐饮服务;快餐厅;肯德基,4.5,35,1.2557
1190,肯德基(杭州湖滨店),上城区,餐饮服务;快餐厅;肯德基,4.5,36,1.2462
1191,皖北囍阿婆地锅鸡,临安区,餐饮服务;中餐厅;中餐厅,4.5,37,1.2371
1192,王繁星面馆(杭州万象城店),上城区,餐饮服务;中餐厅;中餐厅,4.5,38,1.2283
1193,顺德干蒸菜砂锅粥,萧山区,餐饮服务;中餐厅;中餐厅,4.5,38,1.2283
1194,肯德基(杭州断桥店),西湖区,餐饮服务;快餐厅;肯德基,4.5,38,1.2283
1195,故里百味药膳鸡(杭州总店),上城区,餐饮服务;中餐厅;中餐厅,4.5,39,1.2199
1196,STAY COFFEE(月季公寓店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,39,1.2199
1197,高粱屯东北铁锅炖,余杭区,餐饮服务;中餐厅;东北菜,4.5,40,1.2118
1198,胖子烧烤(长明寺巷店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,41,1.204
1199,born.coffee(三堡家园南区店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,42,1.1964
1200,老阚东北铁锅炖(中茵大厦店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,43,1.1892
1201,兰湘子·湘菜小炒(杭州萧山银泰店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,44,1.1821
1202,滋啦灶东北菜,萧山区,餐饮服务;中餐厅;中餐厅,4.5,45,1.1754
1203,锅武林·地锅鸡·东北烧烤小酒馆(长龙路乐创城店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.5,46,1.1688
1204,萨莉亚意式餐厅(龙湖杭州西溪天街店),西湖区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,46,1.1688
1205,阿炳爆鳝面(清河坊历史文化特色街区店),上城区,餐饮服务;快餐厅;快餐厅,4.5,46,1.1688
1206,必胜客(杭州解百店),上城区,餐饮服务;快餐厅;必胜客,4.5,46,1.1688
1207,孔岳冒菜(高德置地店),上城区,餐饮服务;中餐厅;中餐厅,4.5,47,1.1624
1208,湘先生米小姐(EFC LIVE欧美广场店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,47,1.1624
1209,举炊·寻湘记·湖南菜(大象城店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,47,1.1624
1210,湘先生米小姐(杭州七堡花园城店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,47,1.1624
1211,如意餐馆(万向路店货真价实店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,47,1.1624
1212,小拜年锅包肉,上城区,餐饮服务;中餐厅;中餐厅,4.5,47,1.1624
1213,彭兜兜.地道湖南土菜.烧烤.小龙虾(仓南里MEET636店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,47,1.1624
1214,% Arabica阿拉比卡咖啡(万象城店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,48,1.1563
1215,糊妞靓姐顺德干蒸菜(美塘店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.5,49,1.1503
1216,湘先生米小姐湖南小炒(古墩路印象城店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,50,1.1445
1217,年年不忘下饭菜(滨江宝龙店),滨江区,餐饮服务;中餐厅;中餐厅,4.5,50,1.1445
1218,厨创东北大厨(杭州大厦501店),上城区,餐饮服务;中餐厅;中餐厅,4.5,50,1.1445
1219,鱼生有饭·生鱼饭(杭州首店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,50,1.1445
1220,皖宴地锅鸡·地锅鱼,临平区,餐饮服务;中餐厅;中餐厅,4.5,51,1.1389
1221,裕莲茶楼(杭州万象城店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,51,1.1389
1222,绿茶餐厅(杭州西湖文化广场店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,52,1.1334
1223,湘先生米小姐(亲橙里购物中心店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,52,1.1334
1224,老六小炒肉(杭州大悦城店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.5,52,1.1334
1225,聚福阁东北铁锅炖(滨江开元广场店),滨江区,餐饮服务;中餐厅;东北菜,4.5,52,1.1334
1226,皖宴地锅鸡(瑞聚大厦店),临平区,餐饮服务;中餐厅;中餐厅,4.5,53,1.1281
1227,萨莉亚意式餐厅(国大城市广场店),拱墅区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,53,1.1281
1228,兄弟龙虾(广苑小区店),临安区,餐饮服务;中餐厅;中餐厅,4.5,53,1.1281
1229,拉哥烧烤龙虾馆(沈塘桥店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,54,1.1229
1230,小菜园新徽菜(杭州江干天虹店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
1231,湘先生米小姐(EAC世贸丽晶城店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,55,1.1179
1232,湘先生米小姐(临安人民广场店),临安区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,55,1.1179
1233,小菜园新徽菜(杭州上城龙湖店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
1234,小菜园新徽菜(杭州滨江宝龙店),滨江区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
1235,小菜园新徽菜(杭州余杭万达店),余杭区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
1236,小菜园新徽菜(杭州萧山银隆百货店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,55,1.1179
1237,小菜园新徽菜(杭州钱塘永旺店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,55,1.1179
1238,小菜园新徽菜(杭州滨江开元店),滨江区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
1239,湘先生米小姐(滨江宝龙店),滨江区,餐饮服务;中餐厅;中餐厅,4.5,56,1.113
1240,湖南人家私房菜馆(上尚城店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,56,1.113
1241,东北大院(空港新天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,56,1.113
1242,厨创东北老家(新天地购物中心店),拱墅区,餐饮服务;中餐厅;东北菜,4.5,56,1.113
1243,蛮涮自助小火锅·糖水铺子集合店(滨江银泰店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
1244,蛮涮自助小火锅·糖水铺子集合店(金沙印象城店),钱塘区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
1245,蛮涮自助小火锅·糖水铺子集合店(杭州滨江天街店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
1246,蛮涮自助小火锅·糖水铺子集合店(滨江宝龙店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
1247,蛮涮自助小火锅·糖水铺子集合店(七堡花园城店),上城区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
1248,蛮涮自助小火锅·糖水铺子集合店(杭州上城天街店),上城区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
1249,星平鸡饭·粤菜小炒(来福士店),上城区,餐饮服务;中餐厅;中餐厅,4.5,58,1.1036
1250,举炊·寻湘记·湖南菜(西子丁兰广场店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,58,1.1036
1251,叭嘴湘·湖南下饭菜(乐创城店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,58,1.1036
1252,吉豚屋(杭州湖滨in77C3区店),上城区,餐饮服务;外国餐厅;日本料理,4.5,58,1.1036
1253,必胜客(杭州转塘华润店),西湖区,餐饮服务;快餐厅;必胜客,4.5,58,1.1036
1254,火龙堂·龙虾羊排烧烤精酿(文一路店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,58,1.1036
1255,星平鸡饭·粤菜小炒(杭州东站万象汇店),上城区,餐饮服务;中餐厅;广东菜(粤菜),4.5,59,1.0991
1256,费大厨辣椒炒肉(杭州大悦城店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,59,1.0991
1257,湘先生米小姐(金沙印象城店),钱塘区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,59,1.0991
1258,炉鱼(杭州湖滨88店),上城区,餐饮服务;中餐厅;中餐厅,4.5,60,1.0947
1259,万州烤鱼烧烤龙虾炒菜,余杭区,餐饮服务;中餐厅;中餐厅,4.5,60,1.0947
1260,黔家婆酸汤鲜牛肉火锅,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,61,1.0903
1261,溢湘堂湖南山里味(上亿彩虹郡店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,61,1.0903
1262,大俺徽地锅鸡(东站祥生中心店),上城区,餐饮服务;中餐厅;火锅店,4.5,61,1.0903
1263,厨创东北大厨(闲林埠店),余杭区,餐饮服务;中餐厅;东北菜,4.5,61,1.0903
1264,吃过瘾小龙虾(下沙宝龙店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,61,1.0903
1265,富红姐鱼头,富阳区,餐饮服务;中餐厅;中餐厅,4.5,62,1.0861
1266,老吴家·老杭州菜·川菜(西湖湖滨店),上城区,餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;浙江菜,4.5,63,1.082
1267,鹊拾湘·现炒黄牛肉(新天地购物中心店),拱墅区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,63,1.082
1268,徽小馆,上城区,餐饮服务;中餐厅;中餐厅,4.5,63,1.082
1269,博多天一天妇罗·牛排饭(滨江天街店),滨江区,餐饮服务;外国餐厅;外国餐厅,4.5,63,1.082
1270,豪过瘾牛排自助餐厅(萧山开元广场店),萧山区,餐饮服务;外国餐厅;外国餐厅,4.5,63,1.082
1271,必胜客(杭州滨江店),滨江区,餐饮服务;快餐厅;必胜客,4.5,63,1.082
1272,杭小馆·创意杭帮菜,拱墅区,餐饮服务;中餐厅;中餐厅,4.5,64,1.078
1273,江南忆·融合杭帮私房菜,西湖区,餐饮服务;中餐厅;中餐厅,4.5,64,1.078
1274,鹊拾湘·金奖现炒黄牛肉(国芳天街店),上城区,餐饮服务;中餐厅;中餐厅,4.5,64,1.078
1275,安徽菜馆(横塘6区南区店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,64,1.078
1276,一路吃·新杭州杭帮菜菜馆(音乐喷泉店),上城区,餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;浙江菜,4.5,65,1.0741
1277,绿茶餐厅(滨江龙湖店),滨江区,餐饮服务;中餐厅;浙江菜,4.5,65,1.0741
1278,举炊·寻湘记·湖南菜(东站汇和城店),上城区,餐饮服务;中餐厅;中餐厅,4.5,65,1.0741
1279,松花江上·东北小馆(莲荷里店),滨江区,餐饮服务;中餐厅;东北菜,4.5,65,1.0741
1280,安徽地锅鸡(九堡家苑店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,66,1.0702
1281,杭州酒家(钱江新城市民中心店),上城区,餐饮服务;中餐厅;中餐厅,4.5,67,1.0665
1282,厨创东北大厨(金沙印象城店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.5,67,1.0665
1283,曹有钱串烧酒馆,上城区,餐饮服务;外国餐厅;日本料理,4.5,67,1.0665
1284,绿茶餐厅(西投银泰城店),西湖区,餐饮服务;中餐厅;浙江菜,4.5,67,1.0665
1285,東大方(杭州未来城一号店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,68,1.0628
1286,菲滋意式餐厅(拱墅新天地店),拱墅区,餐饮服务;外国餐厅;外国餐厅,4.5,68,1.0628
1287,菲滋意式餐厅(萧山瓜沥七彩小镇店),萧山区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
1288,菲滋意式餐厅(萧山加州阳光二店),萧山区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
1289,菲滋意式餐厅(星光大道店),滨江区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
1290,菲滋意式餐厅(杭州转塘奥莱金街店),西湖区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
1291,菲滋意式餐厅(杭州古墩路印象城店),西湖区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
1292,菲滋意式餐厅(杭州五福天虹店),上城区,餐饮服务;外国餐厅;意式菜品餐厅|餐饮服务;外国餐厅;西餐厅(综合风味),4.5,68,1.0628
1293,菲滋意式餐厅(余杭万达店),余杭区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
1294,大渔农特色烤鱼·烧烤·小龙虾(崇贤佳源名城店),临平区,餐饮服务;中餐厅;中餐厅,4.5,68,1.0628
1295,四川老头烤鱼龙虾川菜馆(智格店),钱塘区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;四川菜(川菜),4.5,68,1.0628
1296,九龙大排档小龙虾烤鱼,西湖区,餐饮服务;中餐厅;中餐厅,4.5,69,1.0592
1297,大牌大传统菜(湖滨店),上城区,餐饮服务;中餐厅;中餐厅,4.5,70,1.0557
1298,巡湘记?乡野湖南菜(杭州湖滨in77店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70,1.0557
1299,巡湘记?乡野湖南菜(龙湖杭州西溪天街店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70,1.0557
1300,巡湘记?乡野湖南菜(杭州奥体印象城店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70,1.0557
1301,巡湘记?乡野湖南菜(城北万象城店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70,1.0557
1302,厨创东北大厨(金帝T-ONE MO店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,70,1.0557
1303,浙皖饭店,建德市,餐饮服务;中餐厅;中餐厅,4.5,71,1.0522
1304,厨创东北大厨(大悦城店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,71,1.0522
1305,望湖小馆,上城区,餐饮服务;中餐厅;中餐厅,4.5,72,1.0488
1306,天竺人家·杭州土菜(西湖灵隐寺13年老店),西湖区,餐饮服务;中餐厅;浙江菜,4.5,72,1.0488
1307,蛙来哒(萧山银泰店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,72,1.0488
1308,东厢记乌猪小炒肉,上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,72,1.0488
1309,皖碗地锅鸡(万美商务中心店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,72,1.0488
1310,阿勇烧烤(凯旋路店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,72,1.0488
1311,串王阿三烧烤·酒场·烤鱼(吴山广场江城路店),上城区,餐饮服务;中餐厅;中餐厅,4.5,72,1.0488
1312,炉鱼(杭州天虹购物中心店),上城区,餐饮服务;中餐厅;中餐厅,4.5,73,1.0455
1313,东北特色铁锅炖(青云桥店),富阳区,餐饮服务;中餐厅;中餐厅,4.5,73,1.0455
1314,厨创东北大厨(亲橙里店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,73,1.0455
1315,胖子食府·衢州菜小龙虾烧烤(西湖店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,74,1.0423
1316,正宗万州烤魚烧烤小龙虾,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;四川菜(川菜),4.5,74,1.0423
1317,鹊拾湘·金奖现炒黄牛肉(杭州来福士店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,75,1.0391
1318,巡湘记·乡野湖南菜(杭州金沙龙湖店),钱塘区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,75,1.0391
1319,浙皖楼饭店,淳安县,餐饮服务;中餐厅;中餐厅,4.5,75,1.0391
1320,达美乐比萨(滨盛路店),滨江区,餐饮服务;快餐厅;快餐厅,4.5,75,1.0391
1321,达美乐比萨(振兴西路店),临平区,餐饮服务;中餐厅;中餐厅,4.5,75,1.0391
1322,达美乐比萨(天城路店),上城区,餐饮服务;快餐厅;快餐厅,4.5,75,1.0391
