综合排名,name,adname,type,rating,cost,性价比,评分标准化,消费友好度,性价比标准化,综合得分
1513,钱江新城万豪酒店中餐厅,上城区,餐饮服务;中餐厅;中餐厅,4.6,165,0.8998456550458342,0.8636363636363635,0.8923705722070845,0.1756963427136629,66.44
1514,一家人扬州龙虾(七乐汇生活广场店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.6,165,0.8998456550458342,0.8636363636363635,0.8923705722070845,0.1756963427136629,66.44
1515,皖北地锅鸡,余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.3,47,1.1107663972715136,0.7272727272727271,0.9727520435967303,0.31322455398316723,66.44
1516,快点小龙虾大闸蟹(信义坊店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.5,110,0.955509319962754,0.8181818181818181,0.9298365122615804,0.21199113377095052,66.42
1517,牛排家(杭州城西银泰店),拱墅区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,240,0.8569141313694559,0.909090909090909,0.8412806539509536,0.14770338386104692,66.37
1518,喜禄顺德菜(西湖天地店),上城区,餐饮服务;中餐厅;中餐厅,4.5,111,0.9536931390141199,0.8181818181818181,0.9291553133514987,0.2108069158767229,66.37
1519,永聚烤吧(太平门直街店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,111,0.9536931390141199,0.8181818181818181,0.9291553133514987,0.2108069158767229,66.37
1520,slim's steak house斯利姆牛排餐廳,滨江区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,168,0.8967038640779441,0.8636363636363635,0.8903269754768393,0.17364777751596278,66.33
1521,醉爱龙虾馆(桐庐店),桐庐县,餐饮服务;中餐厅;海鲜酒楼,4.4,73,1.0222893717261166,0.7727272727272727,0.9550408719346049,0.25553422474714943,66.31
1522,鸟巢·烧鸟YaKiToRi炭火刺身小酒馆,滨江区,餐饮服务;外国餐厅;日本料理,4.5,113,0.9501291065042758,0.8181818181818181,0.9277929155313351,0.20848303340403201,66.27
1523,袁记云饺(杭州市上城区吴山路店),上城区,餐饮服务;快餐厅;快餐厅,4.1,23,1.2900977198209118,0.636363636363636,0.989100817438692,0.4301552823437966,66.27
1524,名人名家·浙菜(三墩店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,245,0.8537178858936831,0.909090909090909,0.837874659400545,0.145619312287892,66.22
1525,牛小新烧肉·和牛放题(龙湖杭州金沙天街店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.6,171,0.8936386470583687,0.8636363636363635,0.888283378746594,0.1716491413960311,66.22
1526,醉盏堂烧烤海鲜小龙虾,余杭区,餐饮服务;中餐厅;中餐厅,4.5,114,0.9483802672541622,0.8181818181818181,0.9271117166212535,0.20734272481546906,66.22
1527,王品牛排(杭州平安悦坊店),上城区,餐饮服务;外国餐厅;牛扒店(扒房),4.7,246,0.8530892565247337,0.909090909090909,0.8371934604904632,0.14520942243186924,66.2
1528,东北炬铁锅炖(武林银泰百货B馆店),拱墅区,餐饮服务;中餐厅;中餐厅,4.3,49,1.0991755401319252,0.7272727272727271,0.9713896457765667,0.3056668816904045,66.18
1529,望江门小龙虾(胜利河美食街店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.5,115,0.9466529126594013,0.8181818181818181,0.9264305177111717,0.20621642502561027,66.17
1530,达美乐比萨(城星路店),上城区,餐饮服务;快餐厅;快餐厅,4.4,75,1.0159942102805826,0.7727272727272727,0.9536784741144414,0.2514295440783762,66.16
1531,达美乐比萨(景芳路店),上城区,餐饮服务;快餐厅;快餐厅,4.4,75,1.0159942102805826,0.7727272727272727,0.9536784741144414,0.2514295440783762,66.16
1532,达美乐比萨(上塘路店),拱墅区,餐饮服务;快餐厅;快餐厅,4.4,75,1.0159942102805826,0.7727272727272727,0.9536784741144414,0.2514295440783762,66.16
1533,达美乐比萨(体育场路店),拱墅区,餐饮服务;快餐厅;快餐厅,4.4,75,1.0159942102805826,0.7727272727272727,0.9536784741144414,0.2514295440783762,66.16
1534,茶百道(杭州双菱路店),上城区,餐饮服务;冷饮店;冷饮店,4.0,17,1.3839050250447744,0.5909090909090908,0.9931880108991825,0.49132115325490106,66.16
1535,青蜂西餐厅(江滨一号店),滨江区,餐饮服务;快餐厅;快餐厅,4.6,175,0.8896652623650676,0.8636363636363635,0.885558583106267,0.1690583459920843,66.07
1536,怪圣龙虾(滨江总店曾用名怪怪龙虾),滨江区,餐饮服务;中餐厅;中餐厅,4.5,117,0.9432608428824861,0.8181818181818181,0.9250681198910082,0.20400466868530048,66.07
1537,皖北地锅鸡(三号路店),富阳区,餐饮服务;中餐厅;中餐厅,4.3,50,1.0936395460193817,0.7272727272727271,0.970708446866485,0.3020572065116495,66.06
1538,安徽饭店,萧山区,餐饮服务;中餐厅;中餐厅,4.3,50,1.0936395460193817,0.7272727272727271,0.970708446866485,0.3020572065116495,66.06
1539,必胜客(杭州西湖文化广场店),拱墅区,餐饮服务;快餐厅;必胜客,4.3,50,1.0936395460193817,0.7272727272727271,0.970708446866485,0.3020572065116495,66.06
1540,王品牛排(杭州大厦店),拱墅区,餐饮服务;外国餐厅;牛扒店(扒房),4.7,251,0.8499973370877035,0.909090909090909,0.8337874659400545,0.1431933753372256,66.05
1541,牛哒寿喜烧·和牛海鲜自助火锅(奥体店),萧山区,餐饮服务;外国餐厅;日本料理,4.6,176,0.8886914478249955,0.8636363636363635,0.8848773841961853,0.16842338249636019,66.04
1542,鸟剑居酒屋(五福天虹店),上城区,餐饮服务;外国餐厅;日本料理,4.5,118,0.9415952541268605,0.8181818181818181,0.9243869209809265,0.20291864253227904,66.02
1543,喜禄顺德小馆(金沙天街店),钱塘区,餐饮服务;中餐厅;广东菜(粤菜),4.5,118,0.9415952541268605,0.8181818181818181,0.9243869209809265,0.20291864253227904,66.02
1544,瑞幸咖啡(荣安中心店),上城区,餐饮服务;咖啡厅;咖啡厅,3.9,13,1.4778004085908096,0.5454545454545454,0.9959128065395095,0.552544454525733,66.02
1545,瑞幸咖啡(昆龙童装城负一楼店),上城区,餐饮服务;咖啡厅;咖啡厅,3.9,13,1.4778004085908096,0.5454545454545454,0.9959128065395095,0.552544454525733,66.02
1546,爷爷不泡茶NOYEYENOTEA(杭州金地威新中心店),上城区,餐饮服务;冷饮店;冷饮店,3.9,13,1.4778004085908096,0.5454545454545454,0.9959128065395095,0.552544454525733,66.02
1547,瑞幸咖啡(富浙大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.9,13,1.4778004085908096,0.5454545454545454,0.9959128065395095,0.552544454525733,66.02
1548,豪客来牛排(杭州临平银泰城餐厅),临平区,餐饮服务;外国餐厅;西餐厅(综合风味),4.4,77,1.0099366689472573,0.7727272727272727,0.952316076294278,0.24747980060851898,66.01
1549,升鼎荟,上城区,餐饮服务;中餐厅;中餐厅,4.7,253,0.8487838684390311,0.909090909090909,0.832425068119891,0.14240214840087723,65.99
1550,渔万(浙江民营企业发展大厦店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,178,0.886766508637282,0.8636363636363635,0.8835149863760218,0.1671682501632606,65.97
1551,Tomacado花厨(in77·杭州首店),上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,178,0.886766508637282,0.8636363636363635,0.8835149863760218,0.1671682501632606,65.97
1552,名家海鲜火锅·活蟹生香(凯旋店),上城区,餐饮服务;中餐厅;火锅店,4.7,255,0.847583336522266,0.909090909090909,0.8310626702997275,0.14161935669749898,65.93
1553,名家海鲜火锅·活蟹生香(钱潮店)(暂停营业),上城区,餐饮服务;中餐厅;火锅店,4.7,255,0.847583336522266,0.909090909090909,0.8310626702997275,0.14161935669749898,65.93
1554,龙虾小弟,上城区,餐饮服务;中餐厅;浙江菜|餐饮服务;中餐厅;海鲜酒楼,4.6,179,0.8858151785357966,0.8636363636363635,0.8828337874659401,0.166547947362296,65.93
1555,八合田鲜切牛肉烤肉自助(杭州五福天虹购物中心店),上城区,餐饮服务;中餐厅;中餐厅,4.4,78,1.0069922215722815,0.7727272727272727,0.9516348773841962,0.24555991081302259,65.93
1556,蔡澜港式点心(杭州嘉里中心店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.4,78,1.0069922215722815,0.7727272727272727,0.9516348773841962,0.24555991081302259,65.93
1557,南马道斑鱼鲜火锅(杭州来福士中心店),上城区,餐饮服务;中餐厅;火锅店,4.5,120,0.9383228807045542,0.8181818181818181,0.923024523160763,0.20078493269119507,65.92
1558,Modern·湖畔餐厅(和达湖畔中心店),钱塘区,餐饮服务;外国餐厅;外国餐厅,4.6,180,0.8848711410882362,0.8636363636363635,0.8821525885558583,0.16593239964439782,65.9
1559,露天西餐厅(麦道大厦店),临平区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,181,0.8839342984364843,0.8636363636363635,0.8814713896457765,0.1653215432024147,65.86
1560,月龙吟(悦坊商场店),上城区,餐饮服务;外国餐厅;日本料理,4.8,349,0.8194016342310506,0.9545454545454544,0.7670299727520435,0.12324383295458713,65.83
1561,The boots泥靴City(杭州平安悦坊店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,182,0.883004554583759,0.8636363636363635,0.8807901907356949,0.16471531544285506,65.82
1562,文兴酒家(悦坊商场店),上城区,餐饮服务;中餐厅;中餐厅,4.7,260,0.8446370317583851,0.909090909090909,0.8276566757493188,0.1396982558149797,65.79
1563,太二酸菜鱼(杭州嘉里中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.4,80,1.0012631492895212,0.7727272727272727,0.9502724795640327,0.2418243414471673,65.78
1564,太二酸菜鱼(杭州滨江银泰店),滨江区,餐饮服务;中餐厅;四川菜(川菜),4.4,80,1.0012631492895212,0.7727272727272727,0.9502724795640327,0.2418243414471673,65.78
1565,Wagas沃歌斯(杭州城西银泰WA店),拱墅区,餐饮服务;外国餐厅;西餐厅(综合风味),4.4,80,1.0012631492895212,0.7727272727272727,0.9502724795640327,0.2418243414471673,65.78
1566,李氏龙虾(九堡家苑三区店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.4,80,1.0012631492895212,0.7727272727272727,0.9502724795640327,0.2418243414471673,65.78
1567,厚贞日式烧肉(杭州来福士中心店),上城区,餐饮服务;外国餐厅;日本料理,4.5,123,0.9335554238386413,0.8181818181818181,0.9209809264305178,0.19767637253653775,65.77
1568,月芽·自由餐厅·虎跑1934店,西湖区,餐饮服务;外国餐厅;西餐厅(综合风味),4.8,352,0.8182095177910516,0.9545454545454544,0.7649863760217983,0.12246652845675537,65.75
1569,原始烤肉·齐齐哈尔(杭州首店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,81,0.9984752268326547,0.7727272727272727,0.9495912806539509,0.24000651175149562,65.71
1570,春莱?老挝冰咖啡泰式奶茶(四季青店),上城区,餐饮服务;冷饮店;冷饮店,4.0,18,1.3584930875804344,0.5909090909090908,0.9925068119891008,0.47475161975390584,65.65
1571,何记皖北地锅鸡(良诸店),余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,82,0.995736300656929,0.7727272727272727,0.9489100817438693,0.23822062946333383,65.64
1572,姐妹徽菜馆,富阳区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,82,0.995736300656929,0.7727272727272727,0.9489100817438693,0.23822062946333383,65.64
1573,洞氮胡记羊肉馆·烧烤·烤全羊(天虹店),上城区,餐饮服务;中餐厅;火锅店,4.4,82,0.995736300656929,0.7727272727272727,0.9489100817438693,0.23822062946333383,65.64
1574,丫头烧烤王,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,82,0.995736300656929,0.7727272727272727,0.9489100817438693,0.23822062946333383,65.64
1575,Le Nid Etoilé 楽·法餐,上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,188,0.8775700137347546,0.8636363636363635,0.8767029972752044,0.16117179158575173,65.62
1576,皖北羊肉馆(铭和苑新荷坊店),钱塘区,餐饮服务;中餐厅;中餐厅,4.2,36,1.163139152317201,0.6818181818181819,0.9802452316076294,0.34737354874150433,65.61
1577,麦当劳(高铁东站出发夹层餐厅),上城区,餐饮服务;快餐厅;麦当劳,4.2,36,1.163139152317201,0.6818181818181819,0.9802452316076294,0.34737354874150433,65.61
1578,马家鱼圆儿,上城区,餐饮服务;中餐厅;中餐厅,4.1,25,1.2584034733635527,0.636363636363636,0.9877384196185286,0.4094894484536827,65.61
1579,LAURA BERGAMO罗拉意大利餐厅,上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,128,0.9259616679774015,0.8181818181818181,0.917574931880109,0.19272495974804965,65.54
1580,永聚烤吧盱眙龙虾,上城区,餐饮服务;中餐厅;中餐厅,4.5,128,0.9259616679774015,0.8181818181818181,0.917574931880109,0.19272495974804965,65.54
1581,七欣天(杭州庆春路越都荟店),上城区,餐饮服务;中餐厅;火锅店,4.5,129,0.9244926863494141,0.8181818181818181,0.9168937329700273,0.19176712879433194,65.49
1582,叁念SANNIAN西餐厅(杭州临平inPARK店),临平区,餐饮服务;餐饮相关场所;餐饮相关,4.5,129,0.9244926863494141,0.8181818181818181,0.9168937329700273,0.19176712879433194,65.49
1583,鹊拾湘·金奖现炒黄牛肉(龙湖上城天街店),上城区,餐饮服务;中餐厅;中餐厅,4.3,55,1.0682296431134173,0.7272727272727271,0.9673024523160763,0.2854889996187971,65.47
1584,小菜园新徽菜(杭州萧山银泰店),萧山区,餐饮服务;中餐厅;中餐厅,4.3,55,1.0682296431134173,0.7272727272727271,0.9673024523160763,0.2854889996187971,65.47
1585,小菜园新徽菜(杭州临平城北花园城店),临平区,餐饮服务;中餐厅;安徽菜(徽菜),4.3,55,1.0682296431134173,0.7272727272727271,0.9673024523160763,0.2854889996187971,65.47
1586,御牛道日式烤肉料理(奥体印象城店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,193,0.8732201705328224,0.8636363636363635,0.8732970027247956,0.158335531156588,65.45
1587,虾蟹工坊龙虾馆(阅城新座店),拱墅区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;特色/地方风味餐厅,4.5,130,0.9230395616161873,0.8181818181818181,0.9162125340599455,0.1908196371289635,65.45
1588,煲仔皇腊味煲仔饭(杭州湖滨in77B区店),上城区,餐饮服务;快餐厅;快餐厅,4.2,37,1.154611826518473,0.6818181818181819,0.9795640326975477,0.3418134134431155,65.43
1589,川味观Manana·川渝火锅(湖滨in77店),上城区,餐饮服务;中餐厅;火锅店,4.5,131,0.9216019964242981,0.8181818181818181,0.9155313351498637,0.18988229086639302,65.4
1590,牛New寿喜烧(大悦城店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,196,0.8706838191717458,0.8636363636363635,0.8712534059945504,0.15668173522282142,65.35
1591,钜丰源·粤宫1998,上城区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;广东菜(粤菜)|公司企业;公司;公司,4.7,277,0.8351663882570275,0.909090909090909,0.8160762942779292,0.13352304209930238,65.32
1592,忆香缘千衢菜妈妈味(东港路店),临平区,餐饮服务;快餐厅;快餐厅,4.4,87,0.9827270501008266,0.7727272727272727,0.9455040871934605,0.2297381116224701,65.3
1593,盱眙战友龙虾(余杭店),余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,87,0.9827270501008266,0.7727272727272727,0.9455040871934605,0.2297381116224701,65.3
1594,蛮涮自助小火锅·糖水铺子集合店(工联CC店),上城区,餐饮服务;中餐厅;中餐厅,4.3,57,1.058997747002326,0.7272727272727271,0.9659400544959128,0.2794694581294835,65.26
1595,牛排家(杭州城北万象城店),余杭区,餐饮服务;外国餐厅;西餐厅(综合风味)|餐饮服务;外国餐厅;牛扒店(扒房),4.6,199,0.8682001627616722,0.8636363636363635,0.8692098092643051,0.15506229836762603,65.25
1596,钱塘串局烧烤,上城区,餐饮服务;中餐厅;中餐厅,4.4,88,0.980253163225733,0.7727272727272727,0.9448228882833788,0.22812504486941126,65.24
1597,壹恒·板前料理(杭州首店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,201,0.8665727243281353,0.8636363636363635,0.8678474114441417,0.1540011476512299,65.18
1598,BEROBELLO CAFE(迪凯城星国际店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,19,1.3352328027813363,0.5909090909090908,0.9918256130790191,0.45958504425126306,65.17
1599,BeanStar比星咖啡(庆春银泰百货店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,19,1.3352328027813363,0.5909090909090908,0.9918256130790191,0.45958504425126306,65.17
1600,潮Marée·潮州菜(杭州万象城店),上城区,餐饮服务;中餐厅;中餐厅,4.5,137,0.913287662365699,0.8181818181818181,0.9114441416893733,0.1844610341473512,65.14
1601,竹哩·环球美食(杭州中心店),拱墅区,餐饮服务;外国餐厅;日本料理,4.7,285,0.8309771578892583,0.909090909090909,0.8106267029972752,0.13079150724409722,65.1
1602,玺炖·中国铁锅炖(萧山万象汇店),萧山区,餐饮服务;中餐厅;中餐厅,4.4,91,0.9730662822965243,0.7727272727272727,0.9427792915531336,0.223438929751613,65.05
1603,虾客行小龙虾(西湖弄店),桐庐县,餐饮服务;中餐厅;中餐厅,4.4,91,0.9730662822965243,0.7727272727272727,0.9427792915531336,0.223438929751613,65.05
1604,西湖春天·粤府(深蓝广场店),拱墅区,餐饮服务;中餐厅;广东菜(粤菜),4.7,288,0.8294468910821887,0.909090909090909,0.80858310626703,0.129793716061871,65.02
1605,芙蓉霄·湘(杭州首店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.4,92,0.9707453761680125,0.7727272727272727,0.9420980926430518,0.22192561216600953,64.98
1606,望江门小龙虾(杭州旗舰店),上城区,餐饮服务;中餐厅;中餐厅,4.4,92,0.9707453761680125,0.7727272727272727,0.9420980926430518,0.22192561216600953,64.98
1607,一和幸寿喜烧(工联CC店),上城区,餐饮服务;外国餐厅;日本料理,4.5,142,0.9067380374074561,0.8181818181818181,0.9080381471389646,0.18019043375268035,64.92
1608,一绪に寿喜烧放题(杭州嘉里中心店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,210,0.8595145620970094,0.8636363636363635,0.861716621253406,0.14939896193799124,64.89
1609,琂川.经典川菜.二十四味,萧山区,餐饮服务;中餐厅;四川菜(川菜),4.7,293,0.8269436151858146,0.909090909090909,0.8051771117166212,0.12816148656794085,64.88
1610,喜佑西餐厅(杭州临平inPARK店),临平区,餐饮服务;外国餐厅;外国餐厅,4.6,212,0.8580021117709989,0.8636363636363635,0.8603542234332425,0.14841278776765937,64.82
1611,周记羊骨烧烤龙虾火锅(留下店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,95,0.9639930643821054,0.7727272727272727,0.9400544959128065,0.21752285238026886,64.8
1612,JUAN卷石西餐?和牛牛排,西湖区,餐饮服务;外国餐厅;外国餐厅,4.6,214,0.8565090359671239,0.8636363636363635,0.8589918256130791,0.14743924651026602,64.76
1613,皖碗鸡(善贤人家店),拱墅区,餐饮服务;中餐厅;中餐厅,4.3,62,1.0378614947298828,0.7272727272727271,0.9625340599455041,0.2656878312619852,64.76
1614,观雲宴,萧山区,餐饮服务;中餐厅;中餐厅,4.7,298,0.8244972412215964,0.909090909090909,0.8017711171662125,0.12656635926161258,64.75
1615,西隐,西湖区,餐饮服务;餐饮相关场所;餐饮相关|体育休闲服务;体育休闲服务场所;体育休闲服务场所,4.7,298,0.8244972412215964,0.909090909090909,0.8017711171662125,0.12656635926161258,64.75
1616,湖心居.潮宴,钱塘区,餐饮服务;中餐厅;中餐厅,4.7,298,0.8244972412215964,0.909090909090909,0.8017711171662125,0.12656635926161258,64.75
1617,余记烤鱼·烧烤,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,96,0.9618093953204145,0.7727272727272727,0.9393732970027248,0.21609901849418495,64.74
1618,黑柴山烤房,滨江区,餐饮服务;中餐厅;中餐厅,4.5,148,0.8992902251275772,0.8181818181818181,0.9039509536784741,0.17533418163677023,64.68
1619,小南门阿坤龙虾馆(义蓬旗舰店),钱塘区,餐饮服务;中餐厅;海鲜酒楼,4.5,148,0.8992902251275772,0.8181818181818181,0.9039509536784741,0.17533418163677023,64.68
1620,嘟嘟宝私房菜馆,临安区,餐饮服务;中餐厅;中餐厅,4.4,97,0.9596578428241755,0.7727272727272727,0.9386920980926431,0.214696125809768,64.68
1621,羊老三火锅烧烤龙虾馆(杭州下沙宝龙广场店),钱塘区,餐饮服务;中餐厅;火锅店,4.4,97,0.9596578428241755,0.7727272727272727,0.9386920980926431,0.214696125809768,64.68
1622,竹哩(滨江店),滨江区,餐饮服务;外国餐厅;日本料理,4.8,397,0.8018104873743049,0.9545454545454544,0.7343324250681199,0.11177374738662132,64.67
1623,巡湘记·乡野湖南菜(杭州来福士店),上城区,餐饮服务;中餐厅;中餐厅,4.3,63,1.0339314459704239,0.7272727272727271,0.9618528610354223,0.26312529250744204,64.67
1624,皖北地锅鸡(乾南嘉苑店),临平区,餐饮服务;中餐厅;中餐厅,4.3,63,1.0339314459704239,0.7272727272727271,0.9618528610354223,0.26312529250744204,64.67
1625,麦当劳(杭州东站东广场店),上城区,餐饮服务;快餐厅;麦当劳,4.2,42,1.1166648598343785,0.6818181818181819,0.976158038147139,0.31707057214596585,64.6
1626,茶百道(杭州高德置地店),上城区,餐饮服务;冷饮店;冷饮店,3.9,15,1.4066276648667393,0.5454545454545454,0.9945504087193461,0.506137164127328,64.59
1627,铁锅年代地锅鸡(明珠路店),建德市,餐饮服务;中餐厅;安徽菜(徽菜),4.3,64,1.0300912977121799,0.7272727272727271,0.9611716621253406,0.260621372241502,64.58
1628,Sushi Hanzo半藏(杭州中心店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,220,0.8521417849644768,0.8636363636363635,0.8549046321525886,0.144591635544075,64.57
1629,喜禄顺德小馆(来福士店),上城区,餐饮服务;中餐厅;广东菜(粤菜),4.4,99,0.955447860187154,0.7727272727272727,0.9373297002724795,0.21195105969898348,64.56
1630,杭州明豪voco酒店·日月西餐厅·自助餐,滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.4,99,0.955447860187154,0.7727272727272727,0.9373297002724795,0.21195105969898348,64.56
1631,喜久料理,拱墅区,餐饮服务;外国餐厅;日本料理,4.6,224,0.8493195580583666,0.8636363636363635,0.8521798365122616,0.14275143806468854,64.45
1632,庖云府·浙粤荟,西湖区,餐饮服务;中餐厅;中餐厅,4.6,225,0.8486247207365243,0.8636363636363635,0.8514986376021798,0.1422983781475467,64.42
1633,彩丰楼中餐厅(杭州奥克斯中心皇冠假日酒店店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.6,225,0.8486247207365243,0.8636363636363635,0.8514986376021798,0.1422983781475467,64.42
1634,晨旭夜食烧烤·烤鱼(建国北路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.4,102,0.9493543228038245,0.7727272727272727,0.9352861035422343,0.2079778454584585,64.39
1635,竹哩·栩(万科中心店),西湖区,餐饮服务;外国餐厅;日本料理|餐饮服务;冷饮店;冷饮店,4.8,411,0.7972066742638627,0.9545454545454544,0.7247956403269755,0.10877188907995589,64.34
1636,皖北地锅鸡(佳源名城店),临平区,餐饮服务;中餐厅;中餐厅,4.3,67,1.0190762288987296,0.7272727272727271,0.9591280653950953,0.25343913546886904,64.31
1637,牛排家(杭州万象城店),上城区,餐饮服务;外国餐厅;外国餐厅,4.7,318,0.8152375031817576,0.909090909090909,0.7881471389645777,0.12052866379361243,64.23
1638,胖子烧烤大油边,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.3,68,1.0155625502880465,0.7272727272727271,0.9584468664850136,0.25114808562140484,64.22
1639,菲滋意式餐厅(杭州龙湖金沙天街店),钱塘区,餐饮服务;外国餐厅;意式菜品餐厅,4.3,68,1.0155625502880465,0.7272727272727271,0.9584468664850136,0.25114808562140484,64.22
1640,宴谭·精细江南菜,滨江区,餐饮服务;中餐厅;中餐厅,4.7,320,0.8143546645852392,0.909090909090909,0.7867847411444142,0.11995302001511216,64.18
1641,樨香(钱江新城店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,233,0.843213424604865,0.8636363636363635,0.8460490463215259,0.13877001071538392,64.18
1642,吉妈.新派广府食集·广式鸡煲,滨江区,餐饮服务;中餐厅;广东菜(粤菜),4.3,69,1.0121230588752632,0.7272727272727271,0.9577656675749319,0.24890540860118665,64.14
1643,醉玖兰亭·精细绍兴菜(杭州万象城店),上城区,餐饮服务;中餐厅;中餐厅,4.6,235,0.8419000006129285,0.8636363636363635,0.8446866485013624,0.13791360915741763,64.12
1644,寿司郎(杭州来福士店),上城区,餐饮服务;外国餐厅;日本料理,4.4,107,0.9397429902242391,0.7727272727272727,0.9318801089918256,0.2017108972027371,64.12
1645,大渔铁板烧(龙湖杭州滨江天街店),滨江区,餐饮服务;外国餐厅;日本料理,4.6,236,0.8412489770174824,0.8636363636363635,0.8440054495912807,0.13748911742829145,64.09
1646,Lapedrera巴特洛·西班牙餐厅(白沙泉店),西湖区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,237,0.8406016943079593,0.8636363636363635,0.8433242506811989,0.1370670648966768,64.06
1647,湘之荷·湖南会馆,西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.7,325,0.8121795999240595,0.909090909090909,0.7833787465940054,0.11853479651992133,64.05
1648,九井禅意料理(武林总店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,238,0.8399581146445522,0.8636363636363635,0.8426430517711172,0.13664742688960446,64.03
1649,月龍吟(朝龙汇D+PARK店),萧山区,餐饮服务;外国餐厅;日本料理,4.8,425,0.7928066870399267,0.9545454545454544,0.715258855585831,0.10590293287332003,64.01
1650,1点点(悦玺店),上城区,餐饮服务;餐饮相关场所;餐饮相关,3.9,16,1.3765288830725684,0.5454545454545454,0.9938692098092643,0.4865116328596903,63.99
1651,戒指龙虾(富阳店),富阳区,餐饮服务;中餐厅;综合酒楼,4.4,110,0.9342757795191373,0.7727272727272727,0.9298365122615804,0.19814607137777568,63.96
1652,牛排家(杭州亚奥万象天地店),萧山区,餐饮服务;外国餐厅;牛扒店(扒房),4.6,244,0.8361723489333386,0.8636363636363635,0.8385558583106267,0.1341789660779526,63.85
1653,大米先生(宝龙城店),滨江区,餐饮服务;快餐厅;快餐厅,4.1,32,1.1725986367609647,0.636363636363636,0.9829700272479565,0.35354148633433974,63.82
1654,新大陆龙虾工坊(白云小区店),桐庐县,餐饮服务;中餐厅;海鲜酒楼,4.4,113,0.9290151263597365,0.7727272727272727,0.9277929155313351,0.19471592879678873,63.81
1655,味里日本料理,上城区,餐饮服务;外国餐厅;日本料理,4.7,339,0.8063207839511358,0.909090909090909,0.773841961852861,0.11471462941634053,63.7
1656,临江鲜(江鲜·蒸菜·精致浙菜),上城区,餐饮服务;中餐厅;中餐厅,4.6,250,0.8325109363292847,0.8636363636363635,0.8344686648501363,0.131791588142328,63.68
1657,三只羊烧烤·烤鱼·龙虾馆,淳安县,餐饮服务;中餐厅;特色/地方风味餐厅,4.3,75,0.9929034327742056,0.7272727272727271,0.9536784741144414,0.23637349366927846,63.66
1658,达美乐比萨(文一路店),拱墅区,餐饮服务;快餐厅;快餐厅,4.3,75,0.9929034327742056,0.7272727272727271,0.9536784741144414,0.23637349366927846,63.66
1659,锦香来(钱江新城店),上城区,餐饮服务;中餐厅;浙江菜,4.6,251,0.8319122873624332,0.8636363636363635,0.8337874659400545,0.13140124662958413,63.65
1660,文兴酒家(博地中心店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,253,0.8307246371956474,0.8636363636363635,0.832425068119891,0.1306268543089027,63.59
1661,大胡子烧烤·东北菜(武林门店),拱墅区,餐饮服务;中餐厅;东北菜,4.3,76,0.9899154272350001,0.7272727272727271,0.9529972752043596,0.23442520232185565,63.58
